Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.4857805,-6.7785469,93.3,17.35,18.15,855,42.9,35.6,82.9,15.55,0.0967,8.98,6.91,21.1,1.065,0.82,4.12,C1
53.4666715,-6.7146014,73.5,25.6,35.7,1375,58.4,44.2,133,11.55,0.128,13.95,4.15,28.9,1.665,0.59,1.675,C1
53.3917113,-6.8231964,89.6,21.2,27.8,2080,59.4,37.3,157.5,9.03,0.123,10.45,1.75,24,1.055,0.67,0.871,C1
53.4453803,-6.4178658,68.4,20.9,28.3,691,42.7,40.9,102,10.95,0.1225,8.22,2.75,24.9,1.42,0.68,1.235,C1
53.5008068,-6.4860021,144,30,27.7,202,37.3,51.6,88,8.29,0.151,7.53,1.7,31.8,1.345,0.97,1.665,C1
53.5494531,-6.4703239,103,23.8,27.1,791,40.2,45.4,102.5,15.1,0.125,10.3,4.59,31.1,1.235,0.88,2.04,C1
53.6944551,-6.7388709,108.5,24.5,18.45,643,26.8,34.7,82.7,5.49,0.1375,8.34,1.15,19.65,0.531,0.8,1.07,C1
53.6670622,-7.2665199,30.5,17.4,12.2,980,10.65,30.7,50.7,3.63,0.0793,4.51,0.71,20.5,0.291,0.97,1.84,C1
53.4514709,-6.5754737,101,22.5,25,499,29.6,47.4,85.1,10.45,0.134,8.41,3.09,27.1,1.23,0.78,1.665,C1
53.462423,-6.6672104,92.6,25,25.8,730,36.1,51.7,127,8.91,0.1375,7.96,1.96,27,1.01,0.75,1.195,C1
53.4280287,-6.5362083,84,23.7,37.9,1140,42.8,51.4,110,12.25,0.1495,10.2,4.4,28.1,1.62,0.91,1.575,C1
53.5393818,-6.7213434,75.3,20.8,22.2,1135,33.5,36.1,119,7.97,0.151,8.6,2.26,23.1,0.903,0.69,1.235,C1
53.2434959,-6.4851874,65.9,22.7,16.2,787,20.9,34.2,80.6,20.3,0.197,7.52,1.04,38.2,0.731,0.85,0.762,C1
53.1623351,-7.5367798,117.5,12.65,10.55,240,12.75,14.5,54.9,4.05,0.0802,3.43,0.54,22.7,0.355,0.53,1.39,C1
53.2895026,-8.6390719,29.8,13.6,5.03,98.8,10.25,24.7,42.1,3.35,0.0739,2.67,0.41,14.2,0.114,0.5,0.927,C1
53.4816124,-6.6256503,93.1,23.2,25.1,1315,23.2,50.1,87.8,9.69,0.1785,11.25,3.81,23.3,1.26,0.86,1.86,C1
53.4803149,-6.6665589,89.8,23,27,1155,35.4,39.7,141,8.89,0.1235,9.73,2.72,29.3,1.06,0.96,1.19,C1
53.5350359,-6.4518391,148.5,27.7,31.2,707,45.3,49,99.9,11.25,0.1475,9.92,2.67,31.9,1.395,1.08,1.485,C1
53.4313059,-6.9612283,62.5,19.7,13.3,1070,29.1,28.4,100.5,7.04,0.0932,9.1,1.66,24.5,0.553,0.59,0.774,C1
53.554563,-6.7151063,92.1,22.4,19.55,763,31.5,34.7,94.6,8.07,0.101,8.59,1.88,20.7,0.82,0.62,1.33,C1
53.4121686,-6.5975572,122,38.6,28.8,1245,38.3,53.6,107.5,9.42,0.1465,8.45,3.8,27.7,0.921,1.4,1.58,C1
53.5404975,-6.4677506,96,21.5,28.3,1110,39,45.5,113,11.9,0.119,9.91,4.06,28.3,1.17,0.7,1.94,C1
53.1269535,-7.122514,66.2,17.65,10.2,346,19.8,23.6,70.6,4.65,0.091,4.85,0.58,16.35,0.23,0.48,0.725,C1
53.1607188,-6.4882244,39.7,11.85,8.91,763,6.19,26.4,49,27.5,0.576,4.02,1.28,34.4,0.269,2.27,1.17,C1
53.2470288,-6.5458871,149.5,27.7,19.3,752,29.1,42.8,118,17.5,0.1735,8.12,1.28,48.8,0.721,0.83,1.005,C1
53.2708667,-6.5830466,130,23,32.6,1765,47.9,40.3,183,18.2,0.1655,12.9,3.64,46.5,1.425,0.95,1.31,C1
53.2388371,-7.6503644,47.2,17.75,8.77,305,20.4,22,53.7,13.2,0.0911,5.1,0.85,17.25,0.471,0.45,1.905,C1
53.5319139,-6.3883219,138,28.9,21.4,831,38.1,55.1,103.5,13,0.152,10.05,2.4,27.7,1.185,1.02,1.335,C1
53.4464156,-6.6062273,88.9,25.9,24.4,646,25.7,60.5,104,10.75,0.1525,9.09,2.95,23.6,0.875,0.76,2.49,C1
53.4648338,-6.5975979,104,22.2,31.5,488,24.1,49.8,90.2,15.9,0.1545,10.4,5.67,33.3,1.265,0.8,2.97,C1
53.1713419,-6.2150656,73.2,22,17.85,1025,23.6,33,99.6,20.8,0.333,9.02,1.26,42,0.72,1.36,1.325,C1
53.5129979,-6.4246332,117,23.7,30.5,928,39.7,46.8,85.4,11.9,0.128,11.65,4.85,27.2,1.27,0.86,1.785,C1
53.5567698,-6.3850982,87,24.7,37.1,748,31.6,56.7,90.8,17.7,0.1445,11.75,8.09,30.8,1.5,0.76,3.39,C1
53.6668421,-6.8872988,146,30.9,21.6,618,35.9,46.4,109.5,8.04,0.1545,10.65,2.98,25.6,0.916,1.08,2.03,C1
53.5352364,-6.7473502,82.1,21.1,19.75,1010,33,37.9,113,8.86,0.102,8.94,1.67,22.5,0.771,0.74,1.06,C1
53.4708232,-8.9588905,67.1,28.3,18.7,630,34.2,40.5,84.5,8.09,0.1365,8.43,0.88,25.3,0.368,0.72,1.48,C1
53.1828862,-7.534898,42.9,11.55,4.82,182.5,16.5,15.5,30.6,5.44,0.0592,3.47,0.43,13.75,0.334,0.33,0.608,C1
53.4281205,-6.6008232,87.9,22,37.1,1045,34.4,50.4,118,13.2,0.1715,9.96,5.45,25.3,1.165,0.75,1.89,C1
53.2513352,-6.5075347,121.5,29.6,19.65,526,30.8,37.6,112,22.4,0.1645,11,0.95,27.8,0.466,0.63,1.4,C1
53.4818155,-6.5998093,70.4,19.65,36.5,1270,37.9,45.7,116,13.95,0.1305,13.8,7.6,27,1.8,0.77,2.3,C1
53.502423,-6.566772,125.5,15.25,21.7,962,40.5,38.8,79.7,11.65,0.1085,7.3,4.31,29.4,1.015,0.62,1.565,C1
53.4830188,-6.4884134,75.6,21.6,27,696,31.9,46.2,107.5,10.55,0.1215,8.94,3.92,27.2,1.305,0.75,1.41,C1
53.5866745,-6.3547963,176,39,20.3,797,35.9,49.2,87.7,16,0.151,10.55,1.75,26.5,0.758,0.96,1.39,C1
53.5017859,-6.6048025,101,27.6,21.9,512,35.2,50.2,125.5,8.2,0.1335,7.57,2.85,25.2,0.794,1.09,1.73,C1
53.5016338,-6.5453376,90.4,23.9,22,491,31.4,50,104,8.39,0.128,7.14,2.42,26.4,0.897,0.88,1.305,C1
53.8269111,-6.8580156,94.2,47.5,9.33,306,29.7,58.6,73.5,7.32,0.1895,12.5,0.34,23.6,0.522,1.05,0.747,C1
53.1108537,-7.0291067,70.1,16.95,10.4,836,29.9,23.5,77.5,6.28,0.0788,7.34,0.8,18.15,0.388,0.51,0.571,C1
53.5174898,-6.3881763,154.5,31.2,21,574,34.8,56,106,9.96,0.1495,8.87,2.32,27.2,0.907,0.93,1.215,C1
53.1559246,-6.5121031,80,23,13.7,383,21.5,34.2,78.8,14.1,0.1885,7.61,0.72,27.4,0.375,1.01,1,C1
53.4686579,-6.4559588,153,35,31.8,364,40.5,67.2,139,10.9,0.1595,7.99,2.32,28.3,1.2,1.02,2.51,C1
53.550887,-6.4134932,154,32.1,27.9,413,46.1,64.4,126.5,19.9,0.1555,12.2,5.13,31,1.29,0.98,2.35,C1
53.3084731,-6.9588429,61.7,17,15.65,783,34.5,22.9,100,6.76,0.0655,7.93,1.49,28.7,0.632,0.74,0.56,C1
53.1131502,-7.119883,91.2,13.2,22.7,576,22.7,17.4,43.8,3.85,0.0651,4.76,0.51,15.6,0.378,0.66,0.831,C1
53.3376329,-6.7198828,74,22.7,17.45,894,39.1,35.5,123.5,8.24,0.0943,9.23,1.88,24.2,0.765,0.66,0.911,C1
53.1293782,-7.061093,69.2,14.35,15.6,989,27.7,19.8,97.3,6.12,0.0767,6.96,0.77,28,0.484,0.67,0.615,C1
53.4871082,-6.5405167,125,31.1,26.4,207,36.8,60.8,87.9,7.11,0.143,7.03,1.19,28.9,1.025,1.31,7.44,C1
53.1090143,-7.0908791,88.6,18.9,13.95,820,34.1,24.7,90.2,9.57,0.094,8.49,0.92,23.5,0.461,0.74,0.732,C1
53.6490364,-7.3161774,47.3,25.1,26,587,42.3,34.2,83.9,6.87,0.0882,13.35,1.41,15.95,0.555,0.58,1.1,C1
53.5346533,-6.4171472,180.5,28.9,37.3,779,66.6,52.5,117.5,26.3,0.1605,15.1,9.33,30.7,1.965,0.94,6.47,C1
53.127823,-6.5249367,45,11.35,17.45,433,13.45,19.4,74.3,6.95,0.255,5.4,0.88,29.8,0.313,1.52,1.225,C1
53.1110314,-7.0556539,79.7,17.05,14.45,980,31.9,23.2,84.9,8.56,0.0871,8.06,0.88,19.85,0.51,0.77,0.695,C1
53.2498255,-6.5735694,135.5,33.9,25.1,1380,37.9,42.6,124.5,11.75,0.17,13.55,2.34,45.1,0.892,1.1,0.884,C1
53.4619985,-6.5394663,96.6,24.6,25.9,979,35.9,53.6,109,9.71,0.13,9.03,3.63,23.2,1.065,0.95,1.3,C1
53.2051467,-7.52677,60.4,18.35,13.1,1105,34.6,26.9,93.8,9.08,0.0876,9.98,1.5,20.8,0.56,0.63,1.165,C1
53.1715126,-6.3936272,63,24.5,13.45,1345,8.96,49.1,76.6,26.1,0.515,7.13,2.35,40.8,0.283,2.5,2.09,C1
53.5399934,-6.8110763,240,26.5,17.6,1020,34.6,39.4,98.2,9.55,0.158,7.94,2.14,24.5,0.741,0.98,0.833,C1
53.1386683,-6.4589026,45.5,20.6,7.7,111,8.67,31.3,47.3,44.9,0.408,3.83,0.43,33.4,0.236,1.71,1.58,C1
53.5718504,-6.7209373,99.8,22.5,31.3,961,32.3,35.5,130.5,7.02,0.137,7.72,1.98,21.4,0.732,0.62,0.898,C1
53.5366209,-6.3312468,142.5,30.6,32.9,986,35.3,51,106,14.7,0.142,11,4.95,31.7,1.385,0.82,1.73,C1
53.4792478,-6.5144412,103.5,34.2,25.2,378,36.6,64.8,95.8,8.44,0.1315,8.42,1.95,25.8,1.025,0.91,1.28,C1
53.307393,-6.5837123,105.5,25.4,22.5,620,29.9,47.9,109.5,7.29,0.1455,5.07,2.21,26.7,0.926,0.76,1.095,C1
53.1448254,-6.494851,50,39.5,23.8,729,19.9,55.1,98.8,21.9,0.23,9.68,2.25,24.8,0.267,1.31,1.08,C1
53.270946,-6.5463493,323,34.3,22.3,1295,38.1,49.4,106.5,16.95,0.1525,9.77,1.21,40.8,0.793,0.78,1.55,C1
53.4652872,-6.5706591,89.2,27.3,24.3,467,32.1,60.9,95.6,10.25,0.1155,8.62,2.78,25.2,1.16,0.8,1.73,C1
53.1326428,-7.0951015,71.9,16.4,12.8,328,19.3,21.1,67.8,6.29,0.0942,4.36,0.57,30.1,0.409,1.23,0.843,C1
53.5215993,-6.5721256,73.1,25.3,19.85,864,32.1,42.1,85.5,9.11,0.103,11.5,3.21,22.3,0.992,0.56,1.225,C1
53.5189887,-6.3590046,225,36.5,27.5,1000,37.9,58.6,102,12.8,0.1645,10.7,2.84,34.7,1.245,1.17,1.775,C1
53.4614131,-6.4810056,87.3,25.8,31,761,39.8,52.5,113.5,12.7,0.136,8.56,2.91,31.2,1.405,0.98,1.26,C1
53.1235309,-7.0256094,63.2,15.9,13.7,375,24.8,21.9,71.4,9.21,0.0798,6.36,0.85,21.1,0.467,0.5,0.916,C1
53.1234026,-6.6682707,59.8,19.75,14.35,1040,21.3,29.2,101.5,10.35,0.1135,7.65,1.41,31.4,0.599,0.74,1.44,C1
53.2648315,-6.6666661,96.5,25.2,31.6,1745,50.8,39.4,171,13.65,0.137,11.4,2.36,45,1.34,0.79,1.005,C1
53.2215226,-7.6044394,50.1,18.15,7.27,129,23.2,19.5,63.6,4.24,0.0802,5.23,0.48,21.8,0.225,0.42,0.648,C1
53.1226224,-6.7241918,50.6,19.3,11.65,801,19.95,26.5,92.6,8.71,0.0934,6.61,1.32,29,0.526,0.69,1.245,C1
53.7047031,-6.8622679,263,44.3,14.35,289,36.6,48.6,70.2,4.4,0.1375,10.9,1.26,19.7,0.533,1.19,1.69,C1
53.3226991,-6.7590195,71,23.7,18,1415,38.4,34.7,130.5,8.96,0.0961,10.05,2.5,27.7,0.777,0.77,0.909,C1
53.3375321,-6.7596696,75.6,24.1,16.95,1335,36.5,35.6,118,8.68,0.092,9.39,1.82,24.5,0.756,0.59,1.42,C1
53.3402154,-6.6676929,77.5,26,28.2,869,43.1,41.9,201,11.85,0.1215,9.7,2.29,33.4,1.005,0.72,1.46,C1
53.3401524,-6.8231758,82.7,24.5,22.8,1255,41.3,31.2,133,9.57,0.116,11.45,1.75,28.9,0.636,0.62,0.927,C1
53.2369542,-7.5619285,32.8,12.4,8.65,683,15.45,15.6,45,6.27,0.0566,4.2,0.81,14.1,0.298,0.56,0.675,C1
53.2979336,-6.6410666,77.4,23.1,29.8,1400,42.8,37.8,154,11.85,0.113,11.4,2.5,34.4,1.27,0.59,1.26,C1
53.2918351,-6.7454428,99.5,24.7,27.9,1190,50.6,32.6,150,11.6,0.1405,12.85,1.78,42.7,0.943,1.82,0.962,C1
53.2258905,-6.4254484,53.8,23.2,22.7,459,11.8,40.7,75.9,19.85,0.32,4.77,0.76,33.4,0.383,1.86,1.36,C1
53.1779908,-6.511818,69,20.1,15.8,996,20.4,29.5,100.5,13.25,0.215,7.95,2.16,31.8,0.533,1.52,1.395,C1
53.3083769,-6.7033706,91.8,25.1,18.5,867,34.9,32.9,148,9.32,0.123,8.3,1.25,35.2,0.671,0.93,0.968,C1
53.2514651,-6.7012424,63.6,19.75,19.1,900,29.5,27.4,120.5,8.81,0.1065,8.47,1.62,41.3,0.68,1.02,0.938,C1
53.6137685,-7.1402796,46.3,18.9,17.5,1155,30.7,34.7,107.5,6.82,0.0999,9.15,3.48,19.4,0.926,0.56,1.23,C1
53.269675,-6.6404345,66.5,20.1,16.9,711,22.7,31,112,8.61,0.102,7.99,2.38,28.8,0.699,0.68,1.195,C1
53.1242394,-6.7685105,60.4,17.2,10.7,528,19.2,22.7,108.5,6.02,0.082,4.94,0.79,26.4,0.468,0.56,0.63,C1
53.284227,-6.6678464,76.2,23.1,30.9,889,38.2,37.9,141.5,11.7,0.13,10.9,2.72,34.4,1.21,0.68,1.5,C1
53.2884929,-6.8193931,95.6,27.1,23.3,528,38.7,35.2,124,10.95,0.1165,8.75,1.07,30.6,0.497,0.87,1.03,C1
53.3191062,-6.8468795,82.8,27.3,20.4,1225,45.8,35.6,140.5,11.15,0.172,11.45,1.3,35.5,0.644,0.87,0.997,C1
53.1753705,-6.4653792,60,14.2,8.46,116.5,12.6,18.2,39.4,13.15,0.426,3.75,0.31,24.7,0.31,2,1.33,C1
53.2489658,-6.432871,62.2,35.7,28.2,966,25,63.5,97.9,29.6,0.186,11.6,1.44,33.9,0.686,1.24,1.155,C1
53.1075965,-6.7333126,76.4,24,18.6,1405,33.1,34.7,130,13.85,0.104,9.45,1.69,41,0.843,0.78,1.585,C1
53.2414913,-7.6027873,51.2,24.5,10.65,1125,27.4,31.9,74.3,12.45,0.105,7.02,1.06,23.7,0.445,0.67,0.954,C1
53.3062859,-6.7585055,80.2,25.8,16.65,1175,42.8,34.3,118,9.55,0.102,12.2,1.51,33.5,0.663,0.97,0.952,C1
53.345233,-8.7637908,32.4,27.3,12,296,29.4,44.8,46.8,5.61,0.107,6.47,1.37,16.75,0.292,0.67,1.165,C1
53.7234417,-7.262251,45.9,25.7,24.6,1165,36.2,34.5,155.5,9.12,0.1055,7.73,1.92,20.8,0.548,0.67,1.115,C1
53.321124,-6.7920202,83.9,28.8,22.2,1020,55.4,36.3,144.5,11.85,0.1105,12.7,1.36,32.3,0.75,0.69,0.947,C1
53.3462383,-6.9639438,146.5,34.2,17.85,1370,45,37.6,119.5,10.5,0.0926,10.1,1.66,34.6,0.512,0.86,1.335,C1
53.1055559,-6.7700747,62.8,25.5,14.3,1080,30.1,30.3,119,10.2,0.089,8.77,1.26,36.2,0.743,0.72,0.996,C1
53.177351,-6.8489812,68.5,21.3,12.95,941,24,29.5,115.5,7.01,0.0837,8.41,0.96,37.3,0.617,0.61,0.8,C1
53.2552702,-6.6403821,108.5,24.8,25.6,870,39.4,41.5,126.5,10.15,0.1455,8.75,1.29,54.3,0.98,1.65,0.922,C1
53.5554858,-6.7782743,99.8,25.4,20.2,963,32.4,42.8,112,9.13,0.1115,9.29,2.49,43.1,0.843,1.73,1.335,C1
53.902757,-7.6550315,111,43.7,40.8,527,33.5,51.2,89.9,5.99,0.147,11.8,0.76,25.2,0.429,1.33,1.04,C1
53.2849275,-6.9625493,87.5,20,14.55,337,36.9,22.3,98.7,6.52,0.076,8.2,1.21,17.4,0.415,0.35,0.819,C1
53.341611,-6.9333678,79.1,33,19.3,1110,51.5,39.2,146,9.64,0.0972,13.25,1.51,37.6,0.684,0.68,0.837,C1
53.3097371,-6.6645916,86.6,19.9,20.2,611,41.6,26,152,9.36,0.1205,9.12,1.41,26.3,0.894,0.65,1.19,C1
53.6838953,-7.1945783,27.5,15.65,10.6,502,14.35,25.7,55.2,4.92,0.0896,5.59,1.2,17.85,0.363,0.46,0.947,C1
53.2520846,-8.7377404,110,51.3,26.6,613,56.3,73,115,18.15,0.235,13,0.93,35.6,0.622,1.13,1.765,C1
53.2644432,-6.6949142,91.9,27.5,23.7,848,36.3,38.4,160,11.7,0.1235,9.4,1.64,41.2,0.667,1.1,1.22,C1
53.2288651,-6.3634463,51.7,30.7,25.1,460,20.3,51.9,75,27.9,0.342,10.6,1.64,45.2,0.445,1.57,1.085,C1
53.287232,-6.6917153,83.1,22.8,17.8,1180,34.4,31.6,125,8.88,0.0971,10.15,1.47,34.9,0.616,0.85,1.97,C1
53.3207511,-6.6756529,77.5,23.9,34.8,1155,39.1,35.9,151.5,11.9,0.121,11.1,2.18,39.3,0.846,1.13,1.285,C1
53.3255239,-6.8974644,12.1,0.85,2.19,12.2,1.33,1.6,13.3,1.44,0.0405,0.313,0.29,11.7,0.267,0.35,0.055,C1
53.4871853,-6.754477,82.9,20.7,25.4,1240,38.6,37.6,130,9.9,0.1005,9.37,1.9,24.8,0.813,0.93,1.2,C1
53.2891923,-6.6349409,80.7,20.9,22.5,655,32.9,33.3,129.5,8.49,0.119,8.02,1.17,28.8,0.592,0.84,0.801,C1
53.1744028,-6.4824189,54,15.1,12.7,507,15.4,27.4,76.5,13.5,0.377,5.13,0.83,32.9,0.322,2.24,1.185,C1
53.2384667,-7.6289203,40.1,14.15,9.09,798,16.45,17,61,11,0.0816,4.91,0.82,16.35,0.424,0.6,0.682,C1
53.2302104,-6.6295556,165.5,27.3,26.2,1710,44.6,42.9,147.5,15,0.1285,11.5,1.51,42.5,0.73,0.99,1.135,C1
53.3445244,-6.8448421,8.8,0.72,2.54,5.4,1.02,1.3,14.4,1.17,0.0464,0.216,0.27,13.1,0.279,0.32,0.053,C1
53.2720523,-6.728829,132,23.2,23.8,430,27.2,30.1,104.5,8.26,0.1435,6.91,0.66,56.9,0.577,2.07,0.961,C1
53.3419371,-6.630103,78.9,21,27.9,1425,40.1,32.6,163,10.8,0.1065,10.6,2.08,31.9,0.823,0.64,1.2,C1
53.4521845,-6.993383,74,18.5,15.65,520,23.8,24,85.3,3.85,0.083,5.56,0.51,17.8,0.336,0.64,0.789,C1
53.1180528,-6.6394,71.5,23.8,18.5,981,26.7,35.6,114.5,13.95,0.118,9.66,1.3,34.5,0.591,0.72,1.41,C1
53.160422,-6.8762706,52.5,19.35,8.62,968,16.65,30.3,118,6.64,0.0988,6.9,1.24,34.5,0.456,0.73,0.475,C1
53.5001796,-6.9812751,55.7,16.5,17.4,987,27,27.3,98.6,6.83,0.1055,8.46,1.72,20.6,0.563,0.77,0.784,C1
53.5257081,-6.6810115,102,25.4,23.3,1275,49.3,40,120,9.02,0.099,10.45,1.66,20.5,0.827,0.57,0.967,C1
53.3049094,-6.8193752,98.6,21,19.2,453,37.7,26.8,114.5,8.49,0.0908,8.46,0.88,30.3,0.523,0.75,0.807,C1
53.5593831,-6.9238956,143.5,27.7,14.05,628,37.5,42.1,122.5,6.89,0.113,9.41,1.62,21.6,0.48,0.63,1.44,C1
53.5767289,-8.2955873,32.5,13.7,17.35,682,14.45,18.8,52.6,9.01,0.1715,5.21,0.68,16.65,0.328,0.41,1.13,C1
53.7037248,-6.6761596,118,27.5,21.5,940,24.6,32.2,96.5,6.6,0.324,9.26,1.1,25.1,0.428,0.79,1.175,C1
53.8132698,-7.7039225,57.5,24,13.65,665,12.35,31.8,35.6,8.8,0.207,6.72,1.01,31.5,0.543,0.79,1.08,C1
53.1615887,-6.9694742,84.4,22,16.5,1140,32.9,28.5,107.5,8.64,0.102,9.33,1.1,25.7,0.519,0.77,1.055,C1
53.304149,-6.9083658,102,23.3,14.15,329,27.3,26,94.6,16.85,0.0874,6.73,0.79,33.9,0.392,0.81,0.802,C1
53.5706326,-6.5675598,82.9,24.4,27.5,601,32.8,48.2,103.5,13.95,0.14,9.09,5.64,31,1.275,0.69,1.79,C1
53.2346793,-7.0632825,82.3,21.4,15.2,532,29.4,24.4,95.2,7.32,0.103,6.89,0.67,23.6,0.361,0.89,0.634,C1
53.5705744,-6.5441486,148.5,29.4,28.4,1360,39.5,61.9,118.5,12.6,0.1615,11.3,4.7,33.6,1.27,0.69,1.71,C1
53.6671795,-6.8358648,147.5,32.1,14.85,579,26.8,42.7,73.2,6.5,0.118,8.97,1.72,18.8,0.542,0.77,1.655,C1
53.1997403,-7.0281011,110,26.5,17.8,1055,41.9,30.8,125.5,8.73,0.109,9.67,0.9,27.5,0.588,1.19,0.75,C1
53.2595442,-7.5407642,58.5,17.2,31,848,29.1,21.1,92.7,10.2,0.1155,8.58,1.03,20.8,0.506,0.83,0.79,C1
53.1798677,-6.9645487,109,24,17.15,1275,32.2,30.5,117.5,8.35,0.0975,9.73,0.98,24.8,0.548,0.96,0.862,C1
53.2632608,-6.7540277,66.8,21,15.65,810,29.8,26.9,126,7.57,0.1025,8.33,1.15,42.2,0.656,1.34,0.875,C1
53.1470429,-7.0273937,80.4,17.85,13.6,617,30,22.2,88,8.05,0.103,7.37,0.98,23.1,0.838,0.78,0.823,C1
53.1585441,-7.06092,141.5,22.2,26.2,645,26.9,27.1,97,6.83,0.106,5.84,0.91,43.1,0.525,2.1,2.05,C1
53.7027545,-6.9843056,151.5,34.5,16.15,679,28.3,35.9,97.3,6.15,0.153,10.1,0.65,25,0.546,0.92,1.05,C1
53.735855,-6.9206334,146.5,39.8,13.2,258,29.4,46.7,60.3,3.53,0.1265,9.58,0.39,18.05,0.286,1.29,0.986,C1
53.2471276,-6.7571033,80.5,21.2,15.65,1150,33.1,27.1,133.5,10.65,0.1115,8.69,1.71,37.4,0.747,0.93,0.916,C1
53.2217329,-7.0623523,84.6,25,18.05,936,39.2,30.1,124.5,9.65,0.113,9.4,1.15,25.4,0.506,0.67,0.848,C1
53.2318976,-6.8766305,80.5,25.3,20.4,673,35.1,32.2,123.5,9.83,0.1315,9.03,0.72,27.1,0.467,0.71,0.729,C1
53.2902759,-8.5753833,19.2,14,30,377,12.9,19.7,50.3,5.3,0.0704,3.48,0.68,11.9,0.249,0.51,1.41,C1
53.2003874,-6.9988311,79.8,24.5,17.4,1190,35.8,31.5,128,10.9,0.1205,9.63,1.31,27.9,0.59,0.59,1.295,C1
53.2751966,-6.7882942,88,22.5,20.6,950,33.8,29.4,138,9.54,0.104,8.6,1.39,24.1,0.501,0.65,0.83,C1
53.2533275,-7.0591443,119,24.2,14.45,793,31.4,28.5,105,13.2,0.1115,7.66,1.01,22.5,0.425,0.56,0.96,C1
53.2498834,-6.7346403,86.5,26.2,13.5,693,31.5,31.1,123.5,8.88,0.1105,7.34,0.81,35.4,0.641,0.89,1.055,C1
53.1827991,-7.0287834,93.6,20.6,18.7,410,30.1,23.7,114.5,12.1,0.0941,6.86,0.88,21.8,0.613,0.55,1.005,C1
53.1701969,-7.1231719,94.8,14.6,9.01,65.2,11.9,18.2,52.7,10.85,0.0753,3.59,0.69,16.85,0.254,0.46,1.31,C1
53.2342711,-6.7317163,80.2,20.3,14.25,499,21.4,28.5,115,7.68,0.122,5.13,0.88,41.2,0.515,1.2,0.714,C1
53.2370588,-7.0862202,119.5,28.5,18.7,271,34.6,33.3,108,9.84,0.165,8.77,0.75,27.4,0.55,0.73,1.205,C1
53.2514104,-6.850769,77.5,24.9,18.45,1155,46.1,31.9,128.5,8.5,0.105,10.5,1.22,27.4,0.649,0.71,0.903,C1
53.5835585,-7.2337075,34.1,14.8,17.15,651,25.2,22.4,86,6.03,0.1065,6.27,1.99,16.45,0.537,0.62,0.801,C1
53.7195781,-7.1952444,47.1,30.2,16.75,1260,37.2,32.7,133,7.7,0.1185,6.83,1.73,19.1,0.453,0.68,0.939,C1
53.7581457,-7.3208941,75.2,38.2,26.3,692,42.2,43.4,89.7,5.86,0.107,9.25,0.8,15.8,0.353,0.68,0.914,C1
53.7217295,-6.8613082,163,38.9,19.25,646,28.3,47.3,67.2,3.95,0.1495,9.97,0.69,28.4,0.488,2.03,1.485,C1
53.233741,-6.6926436,76.4,22.9,20.2,1280,33.3,33.9,131,10.5,0.106,9.16,1.81,35,0.897,0.75,1.305,C1
53.552137,-6.5687734,159,32.3,20.5,901,54.2,58.6,110,10.85,0.155,11.15,3.9,29.1,1.24,0.85,1.86,C1
53.1964504,-6.913574,120.5,25.9,22.4,1385,27.2,35.3,151,8.24,0.0971,10.95,1.3,35,0.639,0.66,1.035,C1
53.2524224,-6.8137495,68.9,21.8,17.15,1020,32.1,26.5,145.5,10.1,0.0966,8.02,1.22,34.3,0.675,0.9,0.695,C1
53.735432,-6.9498608,162,34.8,26.6,809,28.8,42.8,81.6,6.68,0.1475,9.61,0.67,22.2,0.54,0.87,1.65,C1
53.1404564,-7.082848,80.2,17.5,17.75,189,24.7,22.6,76.3,7.88,0.1035,5.39,0.43,26.5,0.398,0.72,1.545,C1
53.5693429,-6.5076607,141.5,32.1,24.8,799,36.3,61.2,106,8.25,0.151,8.07,2.87,25.2,0.9,0.75,1.575,C1
53.5037225,-6.8131469,76.1,21.9,20.4,1420,39.1,35.9,118.5,9.22,0.1065,10.7,2.42,28.8,0.95,0.7,1.215,C1
53.2377814,-6.9887922,75.8,20.7,15.65,1055,34.3,29.3,116,7.91,0.0986,9.08,1.15,27.1,0.501,0.65,0.633,C1
53.2698315,-6.8415514,81.4,22.1,16,1195,40.9,31.6,123.5,9.86,0.1145,10.85,1.47,29.5,0.623,0.7,0.815,C1
53.1674305,-6.9959055,88.2,22.2,10.15,495,27.9,30.8,80,5.92,0.0941,6.73,0.64,20.1,0.335,0.63,0.93,C1
53.6280317,-7.2404892,53.4,16.1,24.8,769,48,22.5,95.3,9.49,0.172,8.25,1.78,17.4,0.8,0.61,0.96,C1
53.4670367,-7.0258428,60.1,17.35,14.3,540,28.4,25,88.6,4.95,0.0886,6.47,0.82,16.7,0.437,0.68,0.788,C1
53.1792888,-6.9446698,72.3,23.4,16.2,1040,31.5,30.5,107,7.85,0.107,10.15,1.19,26.7,0.803,0.74,0.931,C1
53.6842228,-7.116202,37,16,21.5,627,22,21.5,81.1,6.97,0.108,6.42,1.68,22.1,0.4,0.82,1.09,C1
53.4825287,-6.9630496,59.8,17.9,18.5,1170,33.5,28.2,100.5,8.06,0.103,8.14,1.88,21.1,0.73,0.66,0.944,C1
53.1465136,-6.5608697,72.4,21.2,17.45,796,25.1,31.3,96.8,11.3,0.1915,9.25,1.16,33.8,0.56,1.13,0.97,C1
